year,month,month_num,epi_week,region,cases,deaths,T2M_mean,RH2M_mean,PRECTOTCORR_sum,WS10M_mean
2016,April,4,16,GB,4,0,1.4985714285714287,61.30571428571428,5.71,1.2714285714285716
2016,April,4,17,GB,3,0,4.134285714285714,48.49428571428571,0.13,1.1342857142857143
2016,May,5,18,GB,6,0,6.6657142857142855,55.59428571428572,3.7199999999999998,1.4357142857142857
2016,May,5,19,GB,7,0,7.008571428571429,65.01428571428572,4.26,1.567142857142857
2016,May,5,20,GB,7,0,10.134285714285713,39.05285714285714,2.2,1.5771428571428572
2016,May,5,21,GB,5,0,8.53,46.612857142857145,6.0600000000000005,1.5585714285714285
2016,June,6,22,GB,11,0,9.64,49.847142857142856,2.1,1.6142857142857143
2016,June,6,23,GB,14,0,12.79857142857143,37.44285714285714,6.52,1.0685714285714287
2016,June,6,24,GB,14,0,13.138571428571428,48.63142857142857,8.14,1.4942857142857144
2016,June,6,25,GB,11,0,12.735714285714286,48.027142857142856,4.79,1.76
2016,July,7,27,GB,17,0,14.265714285714285,42.457142857142856,3.35,1.5242857142857142
2016,July,7,28,GB,43,0,15.892857142857142,47.99571428571429,5.96,1.5457142857142858
2016,July,7,29,GB,43,1,14.525714285714287,38.17857142857143,1.91,1.5085714285714287
2016,July,7,30,GB,17,0,14.515714285714285,45.50714285714286,7.67,1.3171428571428572
2016,August,8,31,GB,26,0,15.638571428571428,49.91857142857143,4.0600000000000005,1.56
2016,August,8,32,GB,50,0,13.248571428571427,55.51571428571429,6.13,1.3485714285714285
2016,August,8,33,GB,52,1,11.68142857142857,50.51428571428572,3.44,1.5
2016,August,8,34,GB,22,0,12.23857142857143,52.645714285714284,4.69,1.2885714285714285
2016,September,9,36,GB,20,0,12.291428571428572,44.457142857142856,1.67,1.1242857142857143
2016,September,9,37,GB,45,0,9.142857142857142,45.89,3.54,1.0
2016,September,9,38,GB,48,1,10.285714285714286,34.02142857142857,0.5,1.077142857142857
2016,September,9,39,GB,17,0,9.527142857142858,30.788571428571426,0.1,1.2128571428571429
2016,October,10,40,GB,17,0,6.144285714285714,50.791428571428575,0.77,1.2028571428571428
2016,October,10,41,GB,27,0,4.92,29.97714285714286,0.05,1.2428571428571427
2016,October,10,42,GB,31,0,2.107142857142857,44.01285714285715,0.88,1.782857142857143
2016,October,10,43,GB,15,0,1.337142857142857,26.43857142857143,0.03,1.445714285714286
2016,November,11,44,GB,14,0,0.7585714285714287,32.45285714285714,0.2,1.0814285714285714
2016,November,11,45,GB,16,0,-0.5199999999999999,28.46857142857143,0.0,1.1171428571428572
2016,November,11,46,GB,16,0,-1.0671428571428572,32.70428571428572,0.03,1.48
2016,November,11,47,GB,14,0,-3.4528571428571433,61.207142857142856,1.82,2.047142857142857
2016,December,12,48,GB,8,0,-2.3971428571428572,40.34142857142857,0.02,1.1014285714285714
2016,December,12,49,GB,12,0,-1.9457142857142855,43.76,2.7800000000000002,1.5528571428571427
2016,December,12,50,GB,12,0,-5.788571428571429,42.044285714285714,1.8,1.3699999999999999
2016,December,12,51,GB,8,0,-5.764285714285714,40.99714285714286,0.01,1.6785714285714286
2017,January,1,1,Punjab,84,0,14.962857142857143,48.74,3.45,1.792857142857143
2017,January,1,2,Punjab,91,1,9.778571428571428,34.83714285714286,9.200000000000001,2.7328571428571427
2017,January,1,3,Punjab,91,1,11.145714285714288,55.85857142857143,3.5500000000000003,2.427142857142857
2017,January,1,4,Punjab,84,0,13.221428571428572,69.49857142857142,38.3,2.43
2017,February,2,5,Punjab,62,0,15.328571428571427,55.58142857142857,8.299999999999999,2.575714285714286
2017,February,2,6,Punjab,93,1,14.578571428571427,45.402857142857144,0.04,2.1914285714285713
2017,February,2,7,Punjab,93,0,19.104285714285716,49.68142857142857,0.07,2.6157142857142857
2017,February,2,8,Punjab,62,0,17.602857142857143,38.94857142857143,0.53,2.968571428571429
2017,March,3,9,Punjab,51,0,18.57,38.96142857142858,0.5700000000000001,2.665714285714286
2017,March,3,10,Punjab,59,0,17.34714285714286,48.832857142857144,16.64,2.165714285714286
2017,March,3,11,Punjab,59,0,19.689999999999998,37.237142857142864,0.01,2.21
2017,March,3,12,Punjab,51,0,25.32,35.27571428571429,0.0,3.1357142857142857
2017,April,4,14,Punjab,40,0,26.075714285714287,34.824285714285715,13.26,3.5814285714285714
2017,April,4,15,Punjab,50,0,29.724285714285713,22.017142857142858,0.0,3.448571428571429
2017,April,4,16,Punjab,50,0,34.175714285714285,23.07,14.91,2.932857142857143
2017,April,4,17,Punjab,40,0,30.565714285714286,29.33142857142857,1.8599999999999999,2.4257142857142857
2017,May,5,18,Punjab,50,0,32.145714285714284,23.54,0.02,2.8742857142857146
2017,May,5,19,Punjab,55,1,36.26428571428571,18.541428571428572,0.02,2.447142857142857
2017,May,5,20,Punjab,55,0,35.38428571428572,25.927142857142858,19.8,2.347142857142857
2017,May,5,21,Punjab,50,0,36.06428571428571,27.074285714285715,0.55,2.085714285714286
2017,June,6,22,Punjab,58,1,36.784285714285716,22.37,3.55,2.7157142857142857
2017,June,6,23,Punjab,87,1,35.73714285714286,35.817142857142855,36.25,2.8971428571428572
2017,June,6,24,Punjab,87,1,36.05142857142857,36.082857142857144,21.910000000000004,2.1714285714285713
2017,June,6,25,Punjab,58,0,33.674285714285716,48.037142857142854,34.91,2.0100000000000002
2017,July,7,27,Punjab,113,1,35.27428571428572,46.364285714285714,16.2,1.9114285714285713
2017,July,7,28,Punjab,323,2,33.72857142857143,54.50285714285714,49.9,2.2457142857142856
2017,July,7,29,Punjab,322,2,33.4,57.20428571428572,23.419999999999998,1.9271428571428573
2017,July,7,30,Punjab,162,1,32.72428571428571,59.832857142857144,43.260000000000005,2.182857142857143
2017,August,8,31,Punjab,243,2,33.20142857142857,58.57285714285714,31.659999999999997,2.6257142857142854
2017,August,8,32,Punjab,490,3,34.40857142857143,52.271428571428565,20.96,2.4171428571428573
2017,August,8,33,Punjab,467,3,33.035714285714285,50.58142857142857,8.149999999999999,1.937142857142857
2017,August,8,34,Punjab,200,1,32.6,55.901428571428575,26.95,1.8885714285714283
2017,September,9,36,Punjab,138,1,31.46142857142857,55.85,17.96,1.6985714285714286
2017,September,9,37,Punjab,387,2,30.97714285714286,48.55142857142857,1.49,1.9842857142857144
2017,September,9,38,Punjab,391,3,30.34857142857143,34.972857142857144,0.89,1.5142857142857142
2017,September,9,39,Punjab,184,1,30.59,30.90285714285714,0.02,1.2714285714285716
2017,October,10,40,Punjab,122,1,29.702857142857145,30.985714285714288,0.0,1.662857142857143
2017,October,10,41,Punjab,292,2,28.84142857142857,30.485714285714288,0.0,1.622857142857143
2017,October,10,42,Punjab,277,2,27.435714285714287,21.99285714285714,0.0,1.9242857142857142
2017,October,10,43,Punjab,109,0,24.407142857142855,23.150000000000002,0.0,2.15
2017,November,11,44,Punjab,115,1,22.31,34.29,0.0,1.3157142857142858
2017,November,11,45,Punjab,135,1,21.601428571428574,31.24857142857143,0.0,1.4614285714285715
2017,November,11,46,Punjab,135,1,18.282857142857143,41.12428571428571,3.38,2.2728571428571427
2017,November,11,47,Punjab,115,0,17.242857142857144,24.585714285714285,0.0,2.705714285714286
2017,December,12,48,Punjab,77,0,18.33857142857143,23.735714285714288,0.0,1.8900000000000001
2017,December,12,49,Punjab,98,1,15.21142857142857,20.135714285714283,0.0,2.652857142857143
2017,December,12,50,Punjab,98,1,11.635714285714286,57.62428571428571,16.4,2.572857142857143
2017,December,12,51,Punjab,77,0,14.831428571428571,41.971428571428575,0.0,3.0885714285714285
2017,January,1,1,Sindh,68,1,20.537142857142857,50.87571428571429,0.0,2.8957142857142855
2017,January,1,2,Sindh,87,1,18.657142857142855,52.50285714285714,36.16,3.517142857142857
2017,January,1,3,Sindh,87,1,18.442857142857143,48.15428571428572,0.0,3.737142857142857
2017,January,1,4,Sindh,68,0,19.641428571428573,53.098571428571425,3.93,2.912857142857143
2017,February,2,5,Sindh,58,0,19.705714285714286,55.120000000000005,0.26,4.3100000000000005
2017,February,2,6,Sindh,62,1,19.445714285714285,40.40857142857143,0.0,3.1014285714285714
2017,February,2,7,Sindh,62,1,23.952857142857145,39.83,0.0,3.8657142857142857
2017,February,2,8,Sindh,58,0,22.594285714285714,49.769999999999996,0.0,3.4185714285714286
2017,March,3,9,Sindh,40,0,23.36285714285714,58.90714285714286,0.0,3.248571428571428
2017,March,3,10,Sindh,60,1,23.24142857142857,52.970000000000006,0.14,4.7542857142857144
2017,March,3,11,Sindh,60,0,24.157142857142855,67.75428571428571,0.06,3.9114285714285715
2017,March,3,12,Sindh,40,0,25.444285714285712,70.28285714285714,0.01,4.064285714285714
2017,April,4,14,Sindh,41,0,26.78857142857143,52.20857142857143,0.0,4.551428571428572
2017,April,4,15,Sindh,49,1,27.664285714285715,67.22285714285714,0.0,3.8085714285714287
2017,April,4,16,Sindh,49,0,27.708571428571428,76.57857142857142,0.0,5.655714285714285
2017,April,4,17,Sindh,41,0,28.407142857142855,69.05999999999999,0.0,5.182857142857143
2017,May,5,18,Sindh,55,1,29.445714285714285,71.82142857142857,0.0,4.941428571428572
2017,May,5,19,Sindh,70,1,29.755714285714284,73.53999999999999,0.41000000000000003,4.99
2017,May,5,20,Sindh,70,1,29.812857142857144,75.78,0.15,7.024285714285715
2017,May,5,21,Sindh,55,1,30.467142857142857,75.84571428571428,0.21,5.475714285714285
2017,June,6,22,Sindh,96,1,31.40285714285714,71.28428571428572,0.51,4.392857142857143
2017,June,6,23,Sindh,104,2,31.02285714285714,74.13714285714286,2.79,6.151428571428572
2017,June,6,24,Sindh,104,1,30.95,71.84,0.0,7.468571428571429
2017,June,6,25,Sindh,96,1,31.012857142857143,72.41428571428571,0.34,6.642857142857143
2017,July,7,27,Sindh,161,1,29.87857142857143,75.50857142857141,0.63,7.375714285714286
2017,July,7,28,Sindh,430,3,28.874285714285715,79.78571428571429,17.830000000000002,7.162857142857143
2017,July,7,29,Sindh,446,3,29.259999999999998,79.59142857142857,23.73,4.511428571428572
2017,July,7,30,Sindh,213,1,28.678571428571427,80.13428571428572,0.59,5.228571428571429
2017,August,8,31,Sindh,254,2,28.481428571428573,79.17714285714285,0.04,6.121428571428572
2017,August,8,32,Sindh,745,5,28.494285714285716,77.05714285714285,0.6900000000000001,6.265714285714286
2017,August,8,33,Sindh,713,5,28.475714285714286,75.17285714285715,0.53,6.178571428571429
2017,August,8,34,Sindh,288,2,28.849999999999998,78.34142857142857,28.830000000000002,5.441428571428572
2017,September,9,36,Sindh,264,2,27.945714285714285,75.29714285714286,0.0,4.982857142857142
2017,September,9,37,Sindh,500,3,27.791428571428572,77.68142857142857,0.0,3.8528571428571428
2017,September,9,38,Sindh,623,4,27.669999999999998,75.72142857142856,0.0,4.185714285714286
2017,September,9,39,Sindh,313,2,27.212857142857143,75.27285714285713,0.0,4.08
2017,October,10,40,Sindh,208,1,28.055714285714288,68.49,0.0,3.48
2017,October,10,41,Sindh,399,3,29.099999999999998,61.212857142857146,0.0,3.07
2017,October,10,42,Sindh,363,2,28.349999999999998,68.62571428571428,0.0,3.507142857142857
2017,October,10,43,Sindh,130,1,27.08285714285714,71.31714285714285,0.0,3.7142857142857144
2017,November,11,44,Sindh,140,1,26.66857142857143,57.96,0.0,3.427142857142857
2017,November,11,45,Sindh,210,1,26.12,61.64142857142857,0.0,2.775714285714286
2017,November,11,46,Sindh,210,1,23.437142857142856,45.871428571428574,0.01,2.8685714285714288
2017,November,11,47,Sindh,140,1,22.51571428571429,45.778571428571425,0.0,2.6385714285714283
2017,December,12,48,Sindh,92,1,23.427142857142858,42.43857142857143,0.0,2.8685714285714283
2017,December,12,49,Sindh,108,1,20.75714285714286,29.8,0.0,3.7857142857142856
2017,December,12,50,Sindh,108,1,19.318571428571428,38.39857142857143,0.02,4.312857142857142
2017,December,12,51,Sindh,92,0,21.565714285714286,44.629999999999995,3.75,3.5171428571428573
2017,January,1,1,KPK,31,0,6.808571428571428,57.54,44.41,1.9814285714285715
2017,January,1,2,KPK,39,1,3.9842857142857144,50.76714285714286,17.31,2.5242857142857145
2017,January,1,3,KPK,39,0,5.837142857142857,60.465714285714284,5.56,2.185714285714286
2017,January,1,4,KPK,31,0,6.64,77.32714285714285,45.1,1.8471428571428572
2017,February,2,5,KPK,24,0,7.5442857142857145,69.75714285714285,43.11,2.2742857142857145
2017,February,2,6,KPK,26,0,8.328571428571427,52.13857142857143,0.41000000000000003,2.717142857142857
2017,February,2,7,KPK,26,0,11.867142857142856,71.09142857142857,32.730000000000004,2.2085714285714286
2017,February,2,8,KPK,24,0,10.351428571428572,41.49714285714286,0.09,3.3714285714285714
2017,March,3,9,KPK,19,0,11.555714285714286,54.135714285714286,20.04,2.1871428571428573
2017,March,3,10,KPK,29,0,9.584285714285715,58.487142857142864,9.959999999999999,2.404285714285714
2017,March,3,11,KPK,28,0,12.757142857142856,55.464285714285715,4.13,1.9257142857142857
2017,March,3,12,KPK,19,0,16.647142857142857,61.230000000000004,25.419999999999998,2.3557142857142854
2017,April,4,14,KPK,18,0,15.958571428571428,53.12714285714286,39.38,2.9
2017,April,4,15,KPK,22,0,23.172857142857143,36.51428571428571,0.0,3.052857142857143
2017,April,4,16,KPK,22,0,25.22142857142857,47.58714285714286,16.549999999999997,2.5928571428571425
2017,April,4,17,KPK,18,0,21.804285714285715,41.55857142857143,14.75,2.7528571428571427
2017,May,5,18,KPK,24,0,24.35571428571429,42.550000000000004,10.83,2.1142857142857143
2017,May,5,19,KPK,31,1,27.22,44.26857142857143,8.1,2.1414285714285715
2017,May,5,20,KPK,31,0,26.50857142857143,43.98285714285714,12.73,2.6671428571428573
2017,May,5,21,KPK,24,0,29.74142857142857,28.05,5.15,3.05
2017,June,6,22,KPK,50,1,30.58285714285714,20.481428571428573,2.2699999999999996,3.0300000000000002
2017,June,6,23,KPK,55,1,29.81714285714286,32.565714285714286,8.82,2.6585714285714284
2017,June,6,24,KPK,55,1,32.02285714285714,22.95,0.62,2.302857142857143
2017,June,6,25,KPK,50,0,31.59714285714286,33.03142857142857,5.779999999999999,3.0985714285714288
2017,July,7,27,KPK,83,1,31.84857142857143,36.82714285714286,10.22,2.7885714285714287
2017,July,7,28,KPK,165,1,30.594285714285714,54.36285714285714,27.46,3.144285714285714
2017,July,7,29,KPK,177,2,30.275714285714287,54.89,12.98,2.7542857142857144
2017,July,7,30,KPK,55,0,30.905714285714286,52.14142857142857,9.03,2.9914285714285715
2017,August,8,31,KPK,107,1,30.919999999999998,48.605714285714285,13.47,2.914285714285714
2017,August,8,32,KPK,264,2,30.427142857142858,51.07,31.409999999999997,2.5599999999999996
2017,August,8,33,KPK,245,2,28.18,50.33714285714286,14.09,2.281428571428571
2017,August,8,34,KPK,134,1,28.19142857142857,55.77428571428572,10.530000000000001,2.287142857142857
2017,September,9,36,KPK,101,1,27.798571428571428,53.34142857142857,5.99,2.472857142857143
2017,September,9,37,KPK,193,2,25.954285714285714,48.674285714285716,12.22,2.09
2017,September,9,38,KPK,216,2,26.447142857142858,26.96,0.0,2.3771428571428572
2017,September,9,39,KPK,70,0,25.99285714285714,24.994285714285716,0.19,2.3885714285714283
2017,October,10,40,KPK,70,1,25.295714285714286,27.304285714285715,0.46,2.174285714285714
2017,October,10,41,KPK,133,1,23.900000000000002,22.87142857142857,0.09,2.3042857142857143
2017,October,10,42,KPK,161,1,22.451428571428572,17.419999999999998,0.0,2.5214285714285714
2017,October,10,43,KPK,56,0,19.615714285714287,16.925714285714285,0.16,2.5300000000000002
2017,November,11,44,KPK,48,0,18.58142857142857,27.291428571428572,0.0,2.0957142857142856
2017,November,11,45,KPK,72,1,17.041428571428572,27.335714285714285,0.0,2.1257142857142854
2017,November,11,46,KPK,72,1,11.675714285714287,54.089999999999996,10.71,2.2714285714285714
2017,November,11,47,KPK,48,0,12.861428571428572,26.274285714285718,0.0,2.282857142857143
2017,December,12,48,KPK,39,0,12.891428571428571,28.787142857142857,0.0,1.8771428571428572
2017,December,12,49,KPK,46,1,10.734285714285715,18.215714285714288,0.0,2.4642857142857144
2017,December,12,50,KPK,46,0,6.748571428571428,55.17142857142857,19.36,2.347142857142857
2017,December,12,51,KPK,39,0,11.657142857142857,40.458571428571425,0.0,2.5357142857142856
2017,January,1,1,Balochistan,10,0,5.278571428571429,40.51857142857143,0.03,3.802857142857143
2017,January,1,2,Balochistan,15,0,1.4685714285714284,43.79142857142857,22.23,4.61
2017,January,1,3,Balochistan,15,0,2.295714285714286,66.56714285714285,0.41000000000000003,2.7271428571428573
2017,January,1,4,Balochistan,10,0,4.518571428571429,64.35857142857142,35.2,3.0285714285714285
2017,February,2,5,Balochistan,9,0,4.404285714285714,54.94857142857143,8.09,4.9957142857142856
2017,February,2,6,Balochistan,11,0,4.597142857142857,44.74714285714286,0.0,2.5685714285714285
2017,February,2,7,Balochistan,11,0,9.495714285714286,61.73285714285714,7.71,4.0685714285714285
2017,February,2,8,Balochistan,9,0,6.2371428571428575,42.221428571428575,0.6,4.2
2017,March,3,9,Balochistan,8,0,7.251428571428571,47.80428571428571,0.46,2.8871428571428575
2017,March,3,10,Balochistan,10,0,5.339999999999999,46.45285714285715,0.03,4.868571428571428
2017,March,3,11,Balochistan,10,0,10.711428571428572,51.027142857142856,14.53,3.8057142857142856
2017,March,3,12,Balochistan,7,0,14.634285714285713,50.68857142857143,0.39,3.3428571428571425
2017,April,4,14,Balochistan,7,0,13.017142857142858,31.06714285714286,0.0,5.461428571428572
2017,April,4,15,Balochistan,8,0,20.18285714285714,25.224285714285713,0.0,3.6285714285714286
2017,April,4,16,Balochistan,8,0,22.054285714285715,19.34714285714286,0.01,3.697142857142857
2017,April,4,17,Balochistan,7,0,18.74857142857143,14.551428571428572,0.0,4.2628571428571425
2017,May,5,18,Balochistan,9,0,21.124285714285715,26.15857142857143,0.0,3.105714285714286
2017,May,5,19,Balochistan,14,1,22.509999999999998,30.315714285714282,0.01,2.6957142857142857
2017,May,5,20,Balochistan,13,0,23.509999999999998,21.21,0.01,3.7885714285714287
2017,May,5,21,Balochistan,9,0,26.28857142857143,13.219999999999999,1.1700000000000002,4.144285714285714
2017,June,6,22,Balochistan,20,0,26.95,15.282857142857143,0.0,3.192857142857143
2017,June,6,23,Balochistan,23,1,24.93857142857143,29.565714285714282,32.669999999999995,2.9957142857142856
2017,June,6,24,Balochistan,23,0,26.954285714285714,28.560000000000002,0.0,2.415714285714286
2017,June,6,25,Balochistan,19,0,27.434285714285714,32.51571428571429,0.0,2.967142857142857
2017,July,7,27,Balochistan,32,1,26.704285714285714,32.34571428571429,0.04,2.4185714285714286
2017,July,7,28,Balochistan,68,1,28.06142857142857,38.67,3.59,2.54
2017,July,7,29,Balochistan,70,1,26.014285714285712,46.707142857142856,3.12,2.4185714285714286
2017,July,7,30,Balochistan,30,0,26.864285714285717,41.00285714285714,1.33,2.3885714285714283
2017,August,8,31,Balochistan,37,1,27.374285714285715,22.284285714285716,0.0,2.2542857142857144
2017,August,8,32,Balochistan,92,1,27.117142857142856,31.761428571428574,0.1,2.224285714285714
2017,August,8,33,Balochistan,87,1,24.990000000000002,21.73428571428571,0.2,2.064285714285714
2017,August,8,34,Balochistan,34,1,25.381428571428568,25.72714285714286,0.03,1.77
2017,September,9,36,Balochistan,35,1,23.53857142857143,34.36857142857143,0.01,2.124285714285714
2017,September,9,37,Balochistan,80,1,22.40142857142857,31.408571428571427,0.0,2.325714285714286
2017,September,9,38,Balochistan,71,1,20.497142857142855,11.94,0.0,2.0314285714285716
2017,September,9,39,Balochistan,24,0,20.791428571428572,11.972857142857142,0.0,2.4085714285714284
2017,October,10,40,Balochistan,23,0,20.512857142857143,17.795714285714286,0.0,1.93
2017,October,10,41,Balochistan,46,1,18.63714285714286,13.415714285714285,0.0,3.052857142857143
2017,October,10,42,Balochistan,50,1,16.992857142857144,12.482857142857142,0.0,3.221428571428571
2017,October,10,43,Balochistan,21,0,15.581428571428571,14.907142857142857,0.0,2.7342857142857144
2017,November,11,44,Balochistan,20,0,16.584285714285716,18.645714285714284,0.92,1.4157142857142857
2017,November,11,45,Balochistan,25,1,13.905714285714286,20.389999999999997,0.0,1.7814285714285714
2017,November,11,46,Balochistan,25,0,6.1414285714285715,49.31142857142857,5.9,2.707142857142857
2017,November,11,47,Balochistan,20,0,9.161428571428571,26.037142857142857,0.0,2.165714285714286
2017,December,12,48,Balochistan,14,0,7.488571428571428,26.132857142857144,0.0,2.9899999999999998
2017,December,12,49,Balochistan,16,0,5.0371428571428565,15.684285714285716,0.0,2.7328571428571427
2017,December,12,50,Balochistan,16,0,3.065714285714286,29.319999999999997,0.0,2.6785714285714284
2017,December,12,51,Balochistan,14,0,6.485714285714286,44.222857142857144,0.82,2.817142857142857
2017,January,1,1,ICT,23,0,11.675714285714287,60.01571428571429,41.660000000000004,2.36
2017,January,1,2,ICT,25,1,7.144285714285714,46.201428571428565,7.6,2.8442857142857143
2017,January,1,3,ICT,24,0,9.319999999999999,62.48857142857143,13.989999999999998,2.4442857142857144
2017,January,1,4,ICT,23,0,11.151428571428571,76.25,53.87,2.744285714285714
2017,February,2,5,ICT,16,0,12.382857142857144,63.66285714285714,20.97,2.8442857142857143
2017,February,2,6,ICT,24,0,12.292857142857143,55.645714285714284,0.16,2.3871428571428575
2017,February,2,7,ICT,24,0,15.872857142857143,61.04142857142857,5.12,2.7642857142857147
2017,February,2,8,ICT,16,0,14.75,44.38428571428572,0.9199999999999999,3.031428571428571
2017,March,3,9,ICT,16,0,15.178571428571429,50.76714285714286,43.72,2.667142857142857
2017,March,3,10,ICT,19,0,13.832857142857142,61.058571428571426,16.669999999999998,1.95
2017,March,3,11,ICT,19,0,15.76,52.621428571428574,0.02,2.355714285714286
2017,March,3,12,ICT,16,0,20.87,52.73571428571428,2.72,3.0142857142857147
2017,April,4,14,ICT,15,0,20.045714285714286,51.32142857142857,65.29,3.3742857142857146
2017,April,4,15,ICT,18,0,25.542857142857144,36.652857142857144,0.0,3.2199999999999998
2017,April,4,16,ICT,18,0,29.12142857142857,40.402857142857144,19.900000000000002,2.9814285714285718
2017,April,4,17,ICT,14,0,25.795714285714286,44.54571428571428,11.459999999999999,2.718571428571429
2017,May,5,18,ICT,18,0,27.868571428571432,38.385714285714286,1.4,2.71
2017,May,5,19,ICT,20,0,31.697142857142858,34.987142857142864,0.75,2.3328571428571427
2017,May,5,20,ICT,19,0,32.01428571428571,31.23428571428571,4.83,2.3442857142857143
2017,May,5,21,ICT,18,0,34.15,22.541428571428572,2.79,1.9728571428571426
2017,June,6,22,ICT,28,0,34.31142857142857,19.237142857142857,8.23,2.4314285714285715
2017,June,6,23,ICT,42,1,33.21142857142857,34.55142857142857,29.39,1.9728571428571429
2017,June,6,24,ICT,42,0,34.027142857142856,32.56,1.8499999999999999,1.9585714285714286
2017,June,6,25,ICT,28,0,31.59142857142857,47.12285714285714,35.65,1.8842857142857141
2017,July,7,27,ICT,52,0,33.66428571428572,46.21857142857143,5.36,1.8414285714285714
2017,July,7,28,ICT,123,1,31.080000000000002,63.72571428571428,118.44,1.6414285714285715
2017,July,7,29,ICT,117,1,30.560000000000002,66.29714285714286,30.759999999999998,1.5114285714285713
2017,July,7,30,ICT,58,1,30.447142857142858,67.53142857142858,39.019999999999996,1.6757142857142857
2017,August,8,31,ICT,81,1,30.335714285714285,69.27428571428571,62.51,1.747142857142857
2017,August,8,32,ICT,164,1,30.67142857142857,67.38285714285715,34.95,1.8657142857142859
2017,August,8,33,ICT,172,1,29.865714285714287,60.50714285714286,21.73,1.7542857142857142
2017,August,8,34,ICT,83,1,28.995714285714286,67.25285714285715,60.48,1.3557142857142856
2017,September,9,36,ICT,73,1,27.824285714285715,68.18285714285715,7.09,1.4114285714285713
2017,September,9,37,ICT,142,1,27.444285714285716,55.861428571428576,5.49,1.967142857142857
2017,September,9,38,ICT,145,1,28.21857142857143,41.949999999999996,0.02,1.737142857142857
2017,September,9,39,ICT,60,0,27.57,41.87571428571429,0.07,1.8785714285714286
2017,October,10,40,ICT,31,0,26.657142857142855,42.541428571428575,0.0,1.8785714285714286
2017,October,10,41,ICT,101,1,26.247142857142858,36.309999999999995,0.0,2.042857142857143
2017,October,10,42,ICT,102,1,25.33142857142857,23.548571428571428,0.0,2.345714285714286
2017,October,10,43,ICT,46,0,22.357142857142858,23.34142857142857,2.1,2.4642857142857144
2017,November,11,44,ICT,46,0,20.822857142857142,30.50857142857143,0.0,2.0028571428571427
2017,November,11,45,ICT,54,1,20.22,26.52,0.0,1.9642857142857142
2017,November,11,46,ICT,54,0,15.844285714285714,48.19,14.030000000000001,2.1942857142857144
2017,November,11,47,ICT,46,0,15.401428571428571,32.45142857142857,0.0,2.6485714285714286
2017,December,12,48,ICT,31,0,15.638571428571428,30.102857142857143,0.0,2.6457142857142855
2017,December,12,49,ICT,39,1,14.397142857142857,23.398571428571426,0.0,2.2014285714285715
2017,December,12,50,ICT,39,0,9.917142857142858,57.23571428571428,33.65,2.5
2017,December,12,51,ICT,31,0,14.547142857142857,41.574285714285715,0.04,2.6371428571428575
2017,January,1,1,AJK,17,0,2.587142857142857,76.46000000000001,66.35000000000001,1.6099999999999999
2017,January,1,2,AJK,21,0,-1.1842857142857142,59.93285714285714,5.5,2.242857142857143
2017,January,1,3,AJK,21,0,0.9457142857142857,73.38,17.57,2.357142857142857
2017,January,1,4,AJK,16,0,2.874285714285714,86.45142857142856,102.12,1.94
2017,February,2,5,AJK,14,0,4.12,74.83285714285714,38.51,2.545714285714286
2017,February,2,6,AJK,16,0,3.5814285714285714,65.20571428571428,1.32,2.355714285714286
2017,February,2,7,AJK,16,0,7.074285714285715,74.94714285714285,15.42,2.2714285714285714
2017,February,2,8,AJK,14,0,7.114285714285714,53.519999999999996,7.22,1.8514285714285712
2017,March,3,9,AJK,11,0,7.038571428571428,60.519999999999996,21.45,2.132857142857143
2017,March,3,10,AJK,17,0,4.898571428571429,73.99285714285715,41.05,1.6328571428571428
2017,March,3,11,AJK,16,0,7.701428571428571,63.86142857142857,1.09,1.8457142857142856
2017,March,3,12,AJK,11,0,12.832857142857142,61.065714285714286,7.2,2.142857142857143
2017,April,4,14,AJK,12,0,11.37142857142857,62.629999999999995,93.63000000000001,2.325714285714286
2017,April,4,15,AJK,14,0,17.822857142857142,42.66571428571429,0.0,2.1357142857142857
2017,April,4,16,AJK,13,0,19.995714285714286,53.55857142857143,23.32,2.2328571428571427
2017,April,4,17,AJK,11,0,16.728571428571428,54.544285714285714,18.9,1.77
2017,May,5,18,AJK,15,0,18.835714285714285,50.035714285714285,4.72,1.9757142857142858
2017,May,5,19,AJK,18,0,22.247142857142855,48.90428571428571,2.66,1.802857142857143
2017,May,5,20,AJK,18,0,21.00142857142857,53.00571428571429,10.34,1.8057142857142858
2017,May,5,21,AJK,14,0,23.795714285714286,39.612857142857145,4.41,2.18
2017,June,6,22,AJK,26,0,24.562857142857144,30.868571428571432,5.6,2.7342857142857144
2017,June,6,23,AJK,29,1,23.555714285714284,47.67142857142857,38.86,2.16
2017,June,6,24,AJK,29,0,24.374285714285715,45.53000000000001,4.15,2.447142857142857
2017,June,6,25,AJK,26,0,22.804285714285715,59.574285714285715,38.879999999999995,2.427142857142857
2017,July,7,27,AJK,37,0,24.375714285714285,59.08857142857143,6.050000000000001,2.4257142857142857
2017,July,7,28,AJK,91,1,22.818571428571428,76.96000000000001,66.0,2.6714285714285713
2017,July,7,29,AJK,84,1,22.635714285714283,77.93285714285715,33.1,2.2485714285714287
2017,July,7,30,AJK,28,0,22.30857142857143,80.82571428571428,28.39,2.781428571428571
2017,August,8,31,AJK,43,0,22.812857142857144,79.36571428571428,31.56,2.912857142857143
2017,August,8,32,AJK,113,1,22.724285714285713,77.39428571428572,33.2,2.2842857142857143
